,index,Track,Artist,Album,Plays,Year,Month,Hour,Temperature
3380,3627,7.11,Angelo,Love over Fear,1,2018.0,1.0,6.0,53.0
3381,3709,Verano Swing,Arrecife Latino,Merengue Cumbia & Bachata,1,2019.0,12.0,15.0,53.0
3382,3710,Already Getting Better,William Murphy,WOW Gospel 2016,1,2018.0,12.0,16.0,53.0
3383,692,Me for Me,Kodak Black,Project Baby 2,1,2019.0,11.0,14.0,52.5
3384,740,300 M.P.H. Torrential Outpour Blues,The White Stripes,Icky Thump,1,2018.0,11.0,15.0,52.5
3385,746,Tumblr Girls,G-Eazy,These Things Happen,1,2018.0,11.0,9.0,52.5
3386,748,Nikes,Frank Ocean,Blonde,1,2018.0,11.0,9.0,52.5
3387,750,Normal Girl,SZA,Ctrl,1,2018.0,11.0,9.0,52.5
3388,751,Bad Guy,Anders,Twos,1,2018.0,11.0,9.0,52.5
3389,754,Pretty Little Fears (feat. J. Cole),6LACK,East Atlanta Love Letter,1,2018.0,11.0,8.0,52.5
3390,3236,Kingston Be Wise,Protoje,The 8 Year Affair,1,2019.0,4.0,15.0,52.5
3391,3237,Stir It Up - First Version,The Wailers,The Best Of Bob Marley & The Wailers 20th Century Masters The Millennium Collection,1,2019.0,4.0,15.0,52.5
3392,3272,Dumebi - Major Lazer Remix,Rema,Dumebi (Major Lazer Remix),1,2020.0,3.0,13.0,52.5
3393,3273,Come Closer,Wizkid,Sounds From the Other Side,1,2019.0,3.0,15.0,52.5
3394,3274,Walls,The Lumineers,Walls,1,2019.0,3.0,13.0,52.5
3395,3321,Drugs & Liquor,The Copper Children,Copper Child,1,2020.0,3.0,19.0,52.5
3396,3322,Cut Me Loose,Doc Robinson,Deep End,1,2020.0,3.0,19.0,52.5
3397,3323,Golden Fire,Evergreen,Towards (Deluxe),1,2020.0,3.0,19.0,52.5
3398,3324,Gum,Moose Blood,I'll Keep You In Mind From Time to Time,1,2020.0,3.0,19.0,52.5
3399,3325,Beach Bummer,No Vacation,Amo XO,1,2020.0,3.0,19.0,52.5
3400,3326,The Expert,Sure Sure,The Expert,1,2020.0,3.0,19.0,52.5
3401,3327,Sofia...,Leland Blue,Sofia...,1,2020.0,3.0,19.0,52.5
3402,3328,Soul Factory,Bendigo Fletcher,Consensual Wisdom,1,2020.0,3.0,19.0,52.5
3403,3329,Leave You Alone,Sea of Lettuce,Photos,1,2020.0,3.0,19.0,52.5
3404,3330,The Other Side of Fear,The American Love Story,The Other Side of Fear,1,2020.0,3.0,18.0,52.5
3405,3674,The Sound,The 1975,I Like It When You Sleep For You Are So Beautiful Yet So Unaware Of It,1,2019.0,1.0,18.0,52.5
3406,3675,You Are My Sunshine,Johnny Cash,Unearthed,1,2019.0,1.0,11.0,52.5
3407,3276,ALONE PART 3,XXXTentacion,?,1,2018.0,3.0,11.0,52.0
3408,3277,Introduction (Instructions),XXXTentacion,?,1,2018.0,3.0,11.0,52.0
3409,3364,Anxious Dog Barking Sound Effect,Airborne Sound,Jet Set 01 - Variety Sound Effects,1,2019.0,2.0,16.0,52.0
3410,3374,Easier to Cry,TV Girl,Lonely Women,1,2019.0,2.0,11.0,52.0
3411,3375,(Do The) Act Like You Never Met Me,TV Girl,Who Really Cares,1,2019.0,2.0,11.0,52.0
3412,3376,Song About Me,TV Girl,Who Really Cares,1,2019.0,2.0,11.0,52.0
3413,3377,Taking What's Not Yours,TV Girl,Who Really Cares,1,2019.0,2.0,11.0,52.0
3414,3378,The Blonde,TV Girl,French Exit,1,2019.0,2.0,11.0,52.0
3415,3379,Her and Her Friend,TV Girl,French Exit,1,2019.0,2.0,11.0,52.0
3416,3380,Safeword,TV Girl,Who Really Cares,1,2019.0,2.0,11.0,52.0
3417,3381,She Smokes in Bed,TV Girl,Lonely Women,1,2019.0,2.0,10.0,52.0
3418,3720,Saturday,EarthGang,Torba,1,2018.0,12.0,11.0,52.0
3419,3331,THICK NIGGAS AND ANIME TIDDIES,DBangz,Thick Niggas and Anime Tiddies,1,2019.0,3.0,18.0,51.5
3420,1099,A.M.,One Direction,Made in the A.M. (Deluxe Edition),1,2019.0,11.0,19.0,51.0
3421,1101,Stitches,Shawn Mendes,Handwritten (Deluxe),1,2019.0,11.0,19.0,51.0
3422,1102,Gas Pedal,Sage the Gemini,Remember Me (Deluxe Edition),1,2019.0,11.0,18.0,51.0
3423,3246,Who Are You?,Lil Xan,Who Are You?,1,2018.0,3.0,8.0,51.0
3424,3247,See You Again,Tyler the Creator,Flower Boy,1,2018.0,3.0,8.0,51.0
3425,3248,Fight for Your Right,Beastie Boys,Licensed to Ill,1,2018.0,3.0,8.0,51.0
3426,3249,Ain't Gonna Die Tonight (feat. Eric Nally),Macklemore,Gemini,1,2018.0,3.0,8.0,51.0
3427,3250,Scotland,The Lumineers,C-Sides,1,2020.0,3.0,21.0,51.0
3428,3251,Movement,Hozier,Wasteland Baby!,1,2019.0,3.0,22.0,51.0
3429,3252,Beat It - Single Version,Michael Jackson,Thriller 25 Super Deluxe Edition,1,2019.0,3.0,19.0,51.0
3430,3254,Look What You Made Me Do,Taylor Swift,reputation,1,2018.0,3.0,13.0,51.0
3431,3256,Hope for Us All (feat. The December Keys),Je'kob,Hope,1,2018.0,3.0,12.0,51.0
3432,1031,She's A Witch,Gengahr,She's A Witch,1,2019.0,11.0,14.0,50.0
3433,1032,Rainbow Connection,Sleeping at Last,Covers Vol. 2,1,2019.0,11.0,14.0,50.0
3434,1033,Put a Flower in Your Pocket,The Arcs,Yours Dreamily,1,2019.0,11.0,14.0,50.0
3435,1034,KELLY SLATER,Triathalon,Lo-Tide,1,2019.0,11.0,14.0,50.0
3436,1036,I Want It All,Coin,I Want It All,1,2019.0,11.0,14.0,50.0
3437,1038,East Atlanta Love Letter (feat. Future),6LACK,East Atlanta Love Letter,1,2018.0,11.0,23.0,50.0
3438,1040,Heebiejeebies - Bonus,Aminé,Good for You,1,2018.0,11.0,23.0,50.0
3439,3305,Waiting In Vain,Bob Marley & The Wailers,Exodus,1,2018.0,3.0,18.0,50.0
3440,3704,What I'm Becoming,Cage the Elephant,Social Cues,1,2019.0,12.0,14.0,50.0
3441,3705,Dance Dance,Cage the Elephant,Social Cues,1,2019.0,12.0,14.0,50.0
3442,3706,Love's the Only Way,Cage the Elephant,Social Cues,1,2019.0,12.0,14.0,50.0
3443,3707,Goodbye,Cage the Elephant,Social Cues,1,2019.0,12.0,14.0,50.0
3444,3708,The War is Over,Cage the Elephant,Social Cues,1,2019.0,12.0,14.0,50.0
3445,3725,Pizzazz,Yung Gravy,Pizzazz,1,2018.0,12.0,21.0,50.0
3446,0,Back At the Bottom,Shelter Boy,Rock'n'Roll Saved My Childhood (lel),1,2020.0,11.0,20.0,49.5
3447,1,POWER FREAKS,Jean Dawson,POWER FREAKS,1,2020.0,11.0,20.0,49.5
3448,6,Iglú,Sandra Iris,Iglú,1,2020.0,11.0,19.0,49.5
3449,8,HOLLOW,VICTOR INTERNET,HOLLOW,1,2020.0,11.0,19.0,49.5
3450,10,Disappear Daily,Ollie MN,Disappear Daily,1,2020.0,11.0,19.0,49.5
3451,14,Above or Below,Harry Teardrop,$2 Bill,1,2020.0,11.0,19.0,49.5
3452,16,Cannonball,DIJON,Sci Fi 1,1,2020.0,11.0,19.0,49.5
3453,18,Reconstruct (feat. Seafloor),Photay,Photay,1,2020.0,11.0,19.0,49.5
3454,19,Puppy Dog,Dreamer Boy,Puppy Dog,1,2020.0,11.0,19.0,49.5
3455,21,BS,Still Woozy,BS,1,2020.0,11.0,19.0,49.5
3456,22,Swim Zone,Rebounder,Swim Zone,1,2020.0,11.0,18.0,49.5
3457,23,Casino,Ryan Beatty,Dreaming of David,1,2020.0,11.0,18.0,49.5
3458,27,Sea Sick,Binki,Sea Sick,1,2020.0,11.0,18.0,49.5
3459,28,Fila,Boy Willows,Fila,1,2020.0,11.0,18.0,49.5
3460,29,Lovely,Toledo,Lovely,1,2020.0,11.0,18.0,49.5
3461,31,Bluebird,Gus Dapperton,Orca,1,2020.0,11.0,18.0,49.5
3462,38,Naked,Bickle,Naked,1,2020.0,11.0,18.0,49.5
3463,39,Expensive,Danny Orange,Expensive,1,2020.0,11.0,18.0,49.5
3464,40,Summer Dropout,Isolated,Summer Dropout,1,2020.0,11.0,17.0,49.5
3465,41,Hate Yourself,TV Girl,French Exit,1,2020.0,11.0,17.0,49.5
3466,43,Meet Me at the Bar,Rebounder,Meet Me at the Bar,1,2020.0,11.0,17.0,49.5
3467,44,I'm Just Snacking,Gus Dapperton,I'm Just Snacking,1,2020.0,11.0,17.0,49.5
3468,51,Cool with You,Her's,Songs of Her's,1,2020.0,11.0,17.0,49.5
3469,52,Lucky Girl,Fazerdaze,Morningside,1,2020.0,11.0,17.0,49.5
3470,53,Lancaster Nights,Charlie Burg,Lancaster Nights,1,2020.0,11.0,17.0,49.5
3471,59,Chicken Tenders,Dominic Fike,Chicken Tenders,1,2020.0,11.0,16.0,49.5
3472,64,Cotton Candy,spill tab,Cotton Candy,1,2020.0,11.0,16.0,49.5
3473,66,Pepsi Namco,Tommy Richman,Pepsi Namco,1,2020.0,11.0,16.0,49.5
3474,275,Ambitionz az a Ridah,2Pac,All Eyez on Me,1,2017.0,11.0,18.0,49.5
3475,3520,Little Black Submarines - radio edit,The Black Keys,Little Black Submarines,1,2018.0,2.0,22.0,49.5
3476,3712,Propaganda,Muse,Simulation Theory (Super Deluxe),1,2018.0,12.0,12.0,49.5
3477,422,Night Sports,Rebounder,Night Sports,1,2020.0,11.0,19.0,49.0
3478,423,Set Piece,Vansire,Angel Youth,1,2020.0,11.0,19.0,49.0
3479,424,Boy Who Cries,Sam.Sts,Boy Who Cries,1,2020.0,11.0,19.0,49.0
3480,425,Your Loving,Will Davila,Your Loving,1,2020.0,11.0,19.0,49.0
3481,428,Yearbook (feat. Instupendo & Harry Teardrop),James Ivy,Yearbook (feat. Instupendo & Harry Teardrop),1,2020.0,11.0,18.0,49.0
3482,3757,Whatever Forever,The Mowgli's,Kids In Love,1,2019.0,12.0,18.0,49.0
3483,3759,bo2 zombies,Frat Mouse,Mendiezeeno,1,2019.0,12.0,13.0,49.0
3484,345,Supermarket Flowers,Ed Sheeran,÷ (Deluxe),1,2018.0,11.0,17.0,48.5
3485,350,After the Fall,Kodaline,In a Perfect World,1,2018.0,11.0,1.0,48.5
3486,356,Shine On You Crazy Diamond (Pts. 6-9),Pink Floyd,Wish You Were Here,1,2018.0,11.0,0.0,48.5
3487,357,Wish You Were Here,Pink Floyd,Wish You Were Here,1,2018.0,11.0,0.0,48.5
3488,358,Have a Cigar,Pink Floyd,Wish You Were Here,1,2018.0,11.0,0.0,48.5
3489,359,Welcome to the Machine,Pink Floyd,Wish You Were Here,1,2018.0,11.0,0.0,48.5
3490,366,Bouncin on my D*ck,Tyga,#BitchImTheShit,1,2017.0,11.0,16.0,48.5
3491,1186,Rise And Shine,Robert Glasper,Canvas,1,2020.0,11.0,17.0,48.5
3492,1187,Stompin' at the Savoy,Red Garland,Red Garland's Piano,1,2020.0,11.0,16.0,48.5
3493,1188,Soft Coffee Shop Sounds,Coffeehouse Mood,Upbeat Background Jazz for Coffee Shops,1,2020.0,11.0,16.0,48.5
3494,1189,Look Ahead,Cocktail Boss,Intimate Bossa Piano Session,1,2020.0,11.0,16.0,48.5
3495,1190,Found by Chance,London Jazz Instrumental,The Jazz Circuit,1,2020.0,11.0,16.0,48.5
3496,1191,Full of the Joys of Swing,Feel Good Jazz Vibes,Uplifting Jazz Background Music,1,2020.0,11.0,16.0,48.5
3497,1192,Honing My Focus Like a Boss,Working From Home,There's No Place Like Work,1,2020.0,11.0,16.0,48.5
3498,1193,Conditions for Success,Self-Isolation Coffeehouse,Days for Contemplation,1,2020.0,11.0,16.0,48.5
3499,1194,Dubai Lifestyle,Brunch Jazz,Dubai Brunch Jazz,1,2020.0,11.0,16.0,48.5
3500,1195,Springtime Frolics,The Mood Quartet,Jazz Break,1,2020.0,11.0,16.0,48.5
3501,1196,Praiseworthy,London Jazz Instrumental,The Jazz Circuit,1,2020.0,11.0,16.0,48.5
3502,1197,Tinkling the Ivories and Footsie with the Pedals,Cocktail Bar Jazz Pianist,Classy Cocktail Bar Jazz,1,2020.0,11.0,15.0,48.5
3503,1198,A Queue Worth Joining,Coffee Culture,Coffee Culture,1,2020.0,11.0,15.0,48.5
3504,1199,Make Mine a Dalgona,Coffeehouse Mood,Upbeat Background Jazz Music for Coffee Shops,1,2020.0,11.0,15.0,48.5
3505,1200,Sipping Away,Background Jazz Specialists,Background Bossa Jazz Piano for Cafés Restaurants and Dinner Parties,1,2020.0,11.0,15.0,48.5
3506,1201,Winning at Cards,Coffeehouse Quarantine,Welcome to Coffeehouse Quarantine,1,2020.0,11.0,15.0,48.5
3507,1202,On More Than One Occasion,Cocktail Boss,Intimate Bossa Piano Session,1,2020.0,11.0,15.0,48.5
3508,1203,Lazy Day,Self-Isolation Jazz Artists,Rhythmical Jazz for Self-Isolation at Home,1,2020.0,11.0,15.0,48.5
3509,1204,Unwind with a Good Read,Simmer Down Sunday,Slow Jazz for Simmer Down Sundays,1,2020.0,11.0,15.0,48.5
3510,1205,Fikatid,Fikarast,Karantinkaffe,1,2020.0,11.0,15.0,48.5
3511,1206,On the Guest List,Background Jazz Specialists,Background Bossa Jazz Piano for Cafés Restaurants and Dinner Parties,1,2020.0,11.0,15.0,48.5
3512,1207,Breakfast in Bed,Self-Isolation Jazz Artists,Rhythmical Jazz for Self-Isolation at Home,1,2020.0,11.0,15.0,48.5
3513,1208,Freestyle Jazz Piano,Background Jazz Specialists,Background Bossa Jazz Piano for Cafés Restaurants and Dinner Parties,1,2020.0,11.0,15.0,48.5
3514,1209,Mitt Favoritställe,Fikavibbar,Fikavibbar,1,2020.0,11.0,15.0,48.5
3515,1210,Someone’s Doing Well,The Weekend Quintet,Daytime Frolics,1,2020.0,11.0,15.0,48.5
3516,1212,Chitlins Con Carne,Kenny Burrell,Midnight Blue (The Rudy Van Gelder Edition),1,2020.0,11.0,15.0,48.5
3517,1214,Japan Beat 80 Bpm,1Beatz prod.,Japan Beat 80 Bpm,1,2019.0,11.0,18.0,48.5
3518,1215,Saint Germain,DJ Cam Quartet,Rebirth of Cool,1,2019.0,11.0,18.0,48.5
3519,1217,Mistakes,Hippo Campus,Bambi,1,2018.0,11.0,22.0,48.5
3520,3153,Too Tired,Smartface,Easy Feet,1,2019.0,4.0,17.0,48.5
3521,3154,summer nights.,Halberd,summer nights.,1,2019.0,4.0,17.0,48.5
3522,3155,passing,Mommy,lovely currents,1,2019.0,4.0,17.0,48.5
3523,3156,It's OK to Cry,Sarcastic Sounds,It's OK to Cry,1,2019.0,4.0,17.0,48.5
3524,3157,Blame Me,Melvin Alex,Tea Party,1,2019.0,4.0,17.0,48.5
3525,3158,Ténegro,Chill Children,1,1,2019.0,4.0,17.0,48.5
3526,3159,Almost Home,sugi.wa,Chillhop Daydreams,1,2019.0,4.0,17.0,48.5
3527,3160,Swingtheory,QUICKLY QUICKLY,Over Skies,1,2019.0,4.0,17.0,48.5
3528,3161,Trust,Lo'Fi Boy,Trust,1,2019.0,4.0,17.0,48.5
3529,3162,I walked her home for the first time,killedmyself,I walked her home for the first time,1,2019.0,4.0,17.0,48.5
3530,3163,I Wish It Would Never Stop Snowing,Sleepy Fish,Chillhop Essentials Spring 2019,1,2019.0,4.0,16.0,48.5
3531,3164,thinking of you,Mommy,Inaudible,1,2019.0,4.0,16.0,48.5
3532,3165,I Don't Love You Anymore,Sarcastic Sounds,I Don't Love You Anymore,1,2019.0,4.0,16.0,48.5
3533,3166,i wish i could sleep,Nymano,Chillhop Essentials Winter 2016,1,2019.0,4.0,16.0,48.5
3534,3167,Choke,SONN,Choke,1,2019.0,4.0,16.0,48.5
3535,3168,lost at sea,W00DS,Lost at Sea,1,2019.0,4.0,16.0,48.5
3536,3169,another perspective,idealism,hiraeth ep,1,2019.0,4.0,16.0,48.5
3537,3170,LOST,BØJET,Sleepwalk,1,2019.0,4.0,16.0,48.5
3538,3171,Mindfulness,C Y G N,BODY N SOUL,1,2019.0,4.0,16.0,48.5
3539,3172,Blue and Green,Harris Cole,Colors,1,2019.0,4.0,16.0,48.5
3540,3173,pine leaves.,JinSang,solitude.,1,2019.0,4.0,16.0,48.5
3541,3174,5:32PM,The Deli,Vibes 2,1,2019.0,4.0,16.0,48.5
3542,3175,Flunked This Semester,HM SURF,Waterbed,1,2019.0,4.0,16.0,48.5
3543,3176,_s w e e t .s o u |,S I M,_s w e e t .s o u |,1,2019.0,4.0,16.0,48.5
3544,3177,The Best Moment,J'San,The Best Moment,1,2019.0,4.0,16.0,48.5
3545,3178,Save Me,H E R B,Existance,1,2019.0,4.0,16.0,48.5
3546,3179,reminisce.,JinSang,solitude.,1,2019.0,4.0,16.0,48.5
3547,3180,Sudden Death,Chill Children,Jhfly,1,2019.0,4.0,16.0,48.5
3548,3181,wallflowers,mt. fujitive,honshu island,1,2019.0,4.0,16.0,48.5
3549,3182,i hold your hand as we drift away,VAGUE003,Anime and Heartbreak (Beat Tape),1,2019.0,4.0,16.0,48.5
3550,3184,[oops],potsu,[oops],1,2019.0,4.0,16.0,48.5
3551,3185,Away with the Fairies,Philanthrope,Away with the Fairies,1,2019.0,4.0,16.0,48.5
3552,3186,Sunshine,Seneca B,Sunshine,1,2019.0,4.0,16.0,48.5
3553,3187,ballad of the lady,Moow,I can't tell you how much it hurts,1,2019.0,4.0,15.0,48.5
3554,3188,The Dream,Swum,O R B I T,1,2019.0,4.0,15.0,48.5
3555,3189,sunny,J'San,sunny,1,2019.0,4.0,15.0,48.5
3556,3190,Monday Loop,TomppaBeats,Harbor,1,2019.0,4.0,15.0,48.5
3557,3191,August,Ameba,Loops,1,2019.0,4.0,15.0,48.5
3558,3192,sand castles,fujitsu,corals 2,1,2019.0,4.0,15.0,48.5
3559,3193,Seymour,DREVM,Seymour,1,2019.0,4.0,15.0,48.5
3560,3194,Murmuration,Blue Wednesday,Chillhop Essentials Spring 2019,1,2019.0,4.0,15.0,48.5
3561,3195,affection,JinSang,Life,1,2019.0,4.0,15.0,48.5
3562,3196,When The Leaves Come Falling Down,J'San,Her,1,2019.0,4.0,13.0,48.5
3563,3197,my new love,elijah who,Gentle Boy,1,2019.0,4.0,13.0,48.5
3564,3198,lovesick,potsu,lovesick,1,2019.0,4.0,13.0,48.5
3565,3199,for you,jhfly,jhfly,1,2019.0,4.0,13.0,48.5
3566,3628,4x (feat. Stunna 4 Vegas),DaBaby,Blank Blank,1,2020.0,1.0,21.0,48.5
3567,3631,Eleanor Rigby - Remastered 2009,The Beatles,Revolver (Remastered),1,2020.0,1.0,1.0,48.5
3568,3632,Taxman - Remastered 2009,The Beatles,Revolver (Remastered),1,2020.0,1.0,1.0,48.5
3569,3633,When God Comes Back,All Them Witches,Lightning At The Door,1,2019.0,1.0,10.0,48.5
3570,3634,Perfect Man,Buffalo Fuzz,Buffalo Fuzz,1,2019.0,1.0,9.0,48.5
3571,3727,Spread Your Love,Black Rebel Motorcycle Club,B.R.M.C.,1,2018.0,12.0,9.0,48.5
3572,3760,Now You're Gone - Radio Edit,Basshunter,Now You're Gone,1,2019.0,12.0,15.0,48.5
3573,3761,The Monster,Eminem,The Marshall Mathers LP2 (Deluxe),1,2018.0,12.0,20.0,48.5
3574,1222,Bloom,Yazz Ahmed,La Saboteuse,1,2020.0,11.0,16.0,48.0
3575,1223,Talk Of The Town,Buddy Tate,Buddy Tate: The Texas Twister,1,2020.0,11.0,16.0,48.0
3576,1224,You'd Be So Nice To Come Home To,Coleman Hawkins,Coleman Hawkins Encounters Ben Webster (Expanded Edition),1,2020.0,11.0,16.0,48.0
3577,1225,Downtime,Robert Glasper,Double Booked,1,2020.0,11.0,16.0,48.0
3578,1226,Mr. Knight,John Coltrane,Coltrane Plays the Blues,1,2020.0,11.0,15.0,48.0
3579,1227,Paul's Ark,Morris Wilson Beau Bailey,Spiritual Jazz,1,2020.0,11.0,15.0,48.0
3580,1228,Jabula,Abdullah Ibrahim,The Balance,1,2020.0,11.0,15.0,48.0
3581,1230,Don't Explain - Remastered,Dexter Gordon,A Swingin' Affair,1,2020.0,11.0,15.0,48.0
3582,1231,Autumn Leaves,Cannonball Adderley,Somethin' Else (Rudy Van Gelder Edition),1,2020.0,11.0,15.0,48.0
3583,1232,Mira,Andrew Hill,Grass Roots,1,2020.0,11.0,15.0,48.0
3584,1234,Song For My Father,Horace Silver,Song For My Father,1,2020.0,11.0,15.0,48.0
3585,1237,Mojo Woman,Mose Allison,Local Color,1,2020.0,11.0,15.0,48.0
3586,1238,Blues Walk,Lou Donaldson,Blues Walk,1,2020.0,11.0,14.0,48.0
3587,1239,Moanin',Art Blakey,Moanin' (The Rudy Van Gelder Edition),1,2020.0,11.0,14.0,48.0
3588,1240,Lester Leaps In - 2006 Digital Remaster,Gil Evans,The Complete Pacific Jazz Sessions,1,2020.0,11.0,14.0,48.0
3589,1241,Laura,Coleman Hawkins,The Hawk Flies High,1,2020.0,11.0,14.0,48.0
3590,1242,El Ciego (The Blind) - Instrumental,Charlie Haden,Nocturne,1,2020.0,11.0,14.0,48.0
3591,1245,Very Special - Remastered,Duke Ellington,Money Jungle,1,2020.0,11.0,14.0,48.0
3592,1246,It Don't Mean a Thing (If It Ain't Got That Swing),Thelonious Monk,Thelonious Monk Plays Duke Ellington,1,2020.0,11.0,14.0,48.0
3593,1247,DEMI,Comethazine,Bawskee,1,2019.0,11.0,16.0,48.0
3594,1248,Timber (feat. Ke$ha),Pitbull,Global Warming: Meltdown (Deluxe Version),1,2019.0,11.0,14.0,48.0
3595,3285,Beware The Dog,The Griswolds,Be Impressive,1,2018.0,3.0,13.0,47.5
3596,3286,Sweet Disposition,The Temper Trap,Conditions,1,2018.0,3.0,13.0,47.5
3597,3287,Dreaming,Smallpools,LOVETAP!,1,2018.0,3.0,13.0,47.5
3598,3288,Silhouettes,Colony House,When I Was Younger,1,2018.0,3.0,13.0,47.5
3599,3289,Metanoia,MGMT,Metanoia,1,2018.0,3.0,12.0,47.5
3600,3290,Want You Back,5 Seconds of Summer,Want You Back,1,2018.0,3.0,11.0,47.5
3601,3291,Baby's on Fire,Venus in Furs,Velvet Goldmine,1,2018.0,3.0,10.0,47.5
3602,3292,20Th Century Box,Placebo,Velvet Goldmine,1,2018.0,3.0,10.0,47.5
3603,3293,Rollercoaster,Bleachers,Strange Desire,1,2018.0,3.0,10.0,47.5
3604,3294,Buddy Holly,Weezer,Weezer (Deluxe Edition),1,2018.0,3.0,10.0,47.5
3605,3295,Take It All Back 2.0,Judah & the Lion,Folk Hop N' Roll (Deluxe),1,2018.0,3.0,10.0,47.5
3606,3297,Bad Things,Milky Chance,Blossom (Deluxe),1,2018.0,3.0,9.0,47.5
3607,3298,Gold,Sir Sly,You Haunt Me,1,2018.0,3.0,9.0,47.5
3608,3300,Where This Flower Blooms,Tyler the Creator,Flower Boy,1,2018.0,3.0,9.0,47.5
3609,3301,Working for the Weekend,Loverboy,Get Lucky,1,2018.0,3.0,9.0,47.5
3610,3302,Up Up & Away,Kid Cudi,Man On The Moon: The End Of Day (Deluxe),1,2018.0,3.0,9.0,47.5
3611,3667,Blueberry Fejgo,Khlaw,Blueberry Fejgo,1,2020.0,1.0,19.0,47.5
3612,3668,Blueberry Fergo,Lil Monet,Blueberry faygo,1,2020.0,1.0,19.0,47.5
3613,3669,Woah,Lil Baby,Woah,1,2020.0,1.0,19.0,47.5
3614,3670,Lost Boy,Jaden Smith,SYRE,1,2018.0,1.0,13.0,47.5
3615,3755,Rich and Blind,Juice WRLD,Rich And Blind,1,2019.0,12.0,14.0,47.5
3616,3756,Sure Thing,Miguel,All I Want Is You,1,2018.0,12.0,17.0,47.5
3617,3370,Something Sweet,Shy Boys,Bell House,1,2019.0,2.0,16.0,47.0
3618,3372,What The Price,Migos,Culture,1,2018.0,2.0,19.0,47.0
3619,3460,Are You Bored Yet? (feat. Clairo),Wallows,Are You Bored Yet? (feat. Clairo),1,2019.0,2.0,23.0,47.0
3620,3462,Itchin' On A Photograph,Grouplove,Never Trust a Happy Song,1,2018.0,2.0,9.0,47.0
3621,3463,I Wanna Get Better,Bleachers,Strange Desire,1,2018.0,2.0,9.0,47.0
3622,3464,Breaking Free,Night Riots,Love Gloom,1,2018.0,2.0,9.0,47.0
3623,3587,holy terrain,FKA twigs,MAGDALENE,1,2020.0,1.0,22.0,47.0
3624,3589,The Lazy Song,Bruno Mars,Doo-Wops & Hooligans,1,2020.0,1.0,13.0,47.0
3625,3590,Witch Doctor - Remastered 1999,Alvin & The Chipmunks,Greatest Hits: Still Squeaky After All These Years,1,2020.0,1.0,12.0,47.0
3626,3591,Idle Town,Conan Gray,Sunset Season,1,2019.0,1.0,0.0,47.0
3627,3279,Caribbean Girl,Mavado,Overtime Riddim,1,2020.0,3.0,19.0,46.5
3628,3280,Here I Come,Barrington Levy,Reggae Anthology: Sweet Reggae Music (1979-84),1,2020.0,3.0,19.0,46.5
3629,3281,Try Jah Love (feat. Gramps Morgan),Jemere Morgan,Country Bus Riddim,1,2020.0,3.0,18.0,46.5
3630,3282,Supercut,Lorde,Melodrama,1,2020.0,3.0,15.0,46.5
3631,3284,Acrobats,Mt. Joy,Acrobats,1,2020.0,3.0,11.0,46.5
3632,3421,I'll Come Too,James Blake,Assume Form,1,2019.0,2.0,1.0,46.5
3633,3441,Eternally 12,Melanie Faye,Eternally 12,1,2019.0,2.0,0.0,46.5
3634,3447,Gratification,Halcyon Fields,Waves Of Hope,1,2018.0,2.0,11.0,46.5
3635,3448,Stairwell,Seas of Years,Drifting Ever Shifting,1,2018.0,2.0,11.0,46.5
3636,3716,Bosses Don't Speak,Quality Control,Quality Control: Control the Streets Volume 1,1,2017.0,12.0,22.0,46.0
3637,3388,At The Door,The Strokes,At The Door,1,2020.0,2.0,14.0,45.5
3638,3389,The Getaway,TV Girl,French Exit,1,2019.0,2.0,13.0,45.5
3639,3390,I'll Make a Man Out of You - From Mulan/Soundtrack,Donny Osmond,Mulan,1,2018.0,2.0,16.0,45.5
3640,3391,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,Juju On That Beat (TZ Anthem),1,2018.0,2.0,16.0,45.5
3641,943,NEW CHAINS SAME SHACKLES,$uicideboy$,KILL YOURSELF PART XIII: THE ATLANTIS SAGA,1,2020.0,11.0,1.0,45.0
3642,949,Rolling Stone,The Weeknd,Trilogy,1,2018.0,11.0,16.0,45.0
3643,950,Coming Down,The Weeknd,Trilogy,1,2018.0,11.0,16.0,45.0
3644,951,Echoes of Silence,The Weeknd,Trilogy,1,2018.0,11.0,15.0,45.0
3645,3574,Gary's Song,Spongebob Squarepants,SpongeBob's Greatest Hits,1,2020.0,1.0,18.0,44.5
3646,3575,Ripped Pants,Spongebob Squarepants,SpongeBob's Greatest Hits,1,2020.0,1.0,18.0,44.5
3647,3576,Rack City,Tyga,Careless World: Rise of the Last King,1,2020.0,1.0,15.0,44.5
3648,3577,Panoramic (feat. Sage The Gemini Show Banga),Dmac,Panoramic (feat. Sage The Gemini & Show Banga) - Single,1,2020.0,1.0,14.0,44.5
3649,3383,Lorry Can’t Love,Goodbye Honolulu,More Honey,1,2020.0,2.0,10.0,43.5
3650,3384,Love Scars,Trippie Redd,A Love Letter To You,1,2018.0,2.0,12.0,43.5
3651,3385,Guwop (feat. Quavo Offset and Young Scooter),Young Thug,Jeffery,1,2018.0,2.0,12.0,43.5
3652,3469,I Can See,Mac Miller,Circles,1,2020.0,2.0,17.0,43.5
3653,3470,Hand Me Downs,Mac Miller,Circles,1,2020.0,2.0,17.0,43.5
3654,3521,make daddy proud,Blackbear,digital druglord,1,2019.0,2.0,5.0,43.0
